TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201907,27.882,1.0,472.581,274.548,0.997312,388.106,1.0,25.279,1.0,87.265,1.0,1.713,1.0,1.724,1.0,0.2592636088709678,1.0,131.30008534946236,1.0,506.2639153225807,1.0,76.86232518613289,0.9966397849462366,55.17214919354838,1.0,477.4592069892473,1.0,408.848,1.0,16.189,15.598,14.445,14.345,14.09,27.21,0.0,0.0,0.0,0.0,0.0,1.0,4.883,5.747,8.392,6.127,5.61,-9999,1.0,1.0,1.0,1.0,1.0,-9999,4.72905,1.0,41.9097,1.0,48.2542,0.886946,67.9074,0.998656,78.1876,0.751443,0.812757,0.990591,0.0363248,0.77228,0.793373,0.817939,0.995296,0.798387,0.989919,2.0094,1.98729,2.0094,2.13511,1.18754,1.20521,1.22068,1.26785,1.7065,1.67676,1.69484,1.74956,1.22016,1.20426,1.21875,1.25086,-9999,-9999
201908,27.04,1.0,440.704,268.659,1.0,388.235,1.0,20.972,1.0,87.256,1.0,2.63,1.0,1.562,1.0,0.212000376344086,1.0,151.7998944892473,1.0,491.7437896505376,1.0,43.73646706989246,1.0,42.36873319892474,1.0,461.0752016129032,1.0,413.83,0.999328,16.205,15.613,14.459,14.356,14.096,26.262,0.0,0.0,0.0,0.0,0.0,1.0,8.057,9.56,9.764,6.33,5.735,-9999,1.0,1.0,1.0,1.0,1.0,-9999,2.49151,1.0,89.1239,0.999328,105.891,1.13041,36.2682,0.998656,43.0914,0.801106,-1.29032,0.987903,0.0642061,-1.34243,-1.30994,-1.0675,0.995296,0.989247,0.965726,3.26722,3.27344,3.30334,3.45232,4.56259,4.56375,4.60679,4.64743,3.29433,3.33301,3.44684,3.49374,4.71815,4.64867,4.80137,4.84176,-9999,-9999
201909,23.604,1.0,386.833,228.269,1.0,365.751,1.0,15.45,1.0,87.134,1.0,3.243,1.0,1.75,1.0,0.2712691666666667,1.0,116.33835833333333,1.0,406.1749291666667,1.0,38.23663194444445,1.0,36.03751111111112,1.0,439.62159722222225,1.0,408.315,1.0,16.203,15.611,14.457,14.356,14.096,25.217,0.0,0.0,0.0,0.0,0.0,1.0,7.525,9.133,11.494,8.019,7.06,-9999,1.0,1.0,1.0,1.0,1.0,-9999,0.00132543,1.0,55.8233,1.0,65.8231,0.782778,42.6902,1.0,50.3374,0.694477,-0.544783,0.995139,0.0374328,-0.554543,-0.544783,-0.434807,0.997917,0.995139,0.985417,2.22748,2.24786,2.29131,2.34871,2.77835,2.77599,2.80093,2.8531,1.98167,2.02986,2.10861,2.23528,2.73274,2.75415,2.77879,2.8029,-9999,-9999
201910,19.527,1.0,317.79,232.751,1.0,310.02,1.0,16.736,1.0,87.042,0.998656,0.0,0.999328,2.103,0.998656,0.29348795370052616,0.9993279569892473,89.31319851006636,0.9993279569892473,421.9656821808511,0.9993279569892473,44.771708133150305,0.9993279569892473,40.46103092827729,0.9993279569892473,409.85329015099524,0.9986559139784946,398.627,1.0,16.214,15.622,14.468,14.365,14.103,21.641,0.0,0.0,0.0,0.0,0.0,1.0,5.354,8.493,12.555,10.355,10.334,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-0.723357,1.0,46.136,1.0,51.4067,0.366802,34.8058,1.0,38.7821,0.483343,-1.05773,0.997984,0.0187192,-1.08339,-1.07108,-0.977627,0.998656,0.998656,0.981855,1.72145,1.73117,1.76079,1.79572,2.78483,2.78316,2.81278,2.8451,1.15833,1.14485,1.15833,1.24143,2.50899,2.50899,2.51754,2.54403,-9999,-9999
201911,15.467,1.0,253.126,145.776,1.0,316.006,1.0,11.115,1.0,87.071,1.0,3.124,1.0,2.212,0.998611,0.33300246673126616,0.9965277777777778,45.08915416666666,1.0,277.6866326388889,1.0,36.9256,1.0,28.06016111111111,1.0,386.1421527777778,1.0,390.434,1.0,16.203,15.611,14.457,14.356,14.096,18.311,0.0,0.0,0.0,0.0,0.0,1.0,8.461,10.31,13.535,9.753,7.821,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-2.19441,1.0,28.5081,1.0,30.546,0.437512,14.9801,0.999306,16.051,0.548355,0.0669379,0.990972,0.016586,0.0358609,0.0525315,0.128416,0.990972,0.990972,0.982639,1.11475,1.07643,1.10317,1.19739,1.05022,1.03823,1.05022,1.06897,0.543492,0.49219,0.529782,0.684812,0.792614,0.773069,0.785828,0.842435,-9999,-9999
201912,10.399,1.0,220.264,132.082,1.0,284.655,1.0,7.615,1.0,87.269,0.84207,1.024,1.0,2.068,0.84207,0.3217923424145299,0.8245967741935484,31.905080645161288,1.0,240.37514516129036,1.0,33.64279924242424,0.7096774193548387,26.2325934139785,1.0,356.1177419354838,1.0,398.915,0.999328,16.188,15.598,14.444,14.345,14.089,12.676,0.000672043,0.000672043,0.000672043,0.000672043,0.000672043,1.0,14.138,16.015,19.436,15.584,14.663,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-3.60734,1.0,25.5297,0.998656,25.9356,0.35434,9.27883,0.997984,9.42636,0.532887,0.46218,0.992608,0.0150391,0.442806,0.454192,0.48974,0.994624,0.991935,0.978495,0.922728,0.907521,0.916837,0.988531,0.462652,0.460489,0.464554,0.47485,0.557618,0.585382,0.623865,0.661692,0.34004,0.350133,0.363088,0.37352,-9999,-9999
202001,10.648,1.0,236.541,155.802,1.0,280.538,1.0,8.084,1.0,87.33,1.0,0.803,1.0,1.865,1.0,0.23734479166666667,1.0,47.58904771505376,1.0,319.7341108870968,1.0,50.73489112903224,1.0,31.56770698924731,1.0,354.72869623655913,1.0,400.452,0.999328,16.187,15.596,14.441,14.339,14.078,9.277,0.0,0.0,0.0,0.0,0.0,1.0,14.511,16.684,20.174,16.299,15.335,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-0.8967,1.0,22.0903,0.999328,25.6286,0.272861,19.681,1.0,22.8334,0.561422,0.290035,0.983199,0.0107908,0.244183,0.25639,0.352885,0.999328,0.99328,0.821237,0.573996,0.555794,0.561415,0.794164,0.29848,0.303413,0.314752,0.429425,0.570881,0.50595,0.588087,1.02262,0.243342,0.217879,0.237508,0.586432,-9999,-9999
202002,11.139,1.0,293.143,195.431,1.0,280.972,1.0,9.336,1.0,87.256,1.0,0.928,1.0,2.313,1.0,0.3141083405172414,1.0,72.97438505747127,1.0,401.5029698275861,1.0,59.98496695402299,1.0,37.448080459770125,1.0,363.49870689655165,1.0,416.16,0.997126,16.18,15.588,14.435,14.334,14.076,9.967,0.0,0.0,0.0,0.0,0.0,1.0,13.042,15.692,19.592,15.832,14.99,-9999,1.0,1.0,1.0,1.0,1.0,-9999,0.830783,1.0,26.996,0.99569,31.7819,0.312963,34.236,0.998563,40.3054,0.561248,0.232332,0.987069,0.0130212,0.178672,0.204261,0.309463,0.989943,0.985632,0.893678,0.875191,0.801937,0.837033,1.13087,0.655991,0.623265,0.642007,0.795146,0.768665,0.688157,0.758203,0.939167,0.56424,0.54802,0.56424,0.729463,-9999,-9999
202003,13.3,1.0,364.953,221.349,1.0,299.411,1.0,9.693,1.0,87.131,1.0,0.877,1.0,2.191,1.0,0.30553801075268816,1.0,100.74744242831544,0.9979838709677419,455.05645766129027,1.0,62.033997983870975,1.0,38.80880309139784,0.9979838709677419,377.79349462365593,0.9979838709677419,416.886,0.999328,16.185,15.593,14.438,14.336,14.076,12.63,0.0,0.0,0.0,0.0,0.0,1.0,10.743,12.899,17.203,14.031,13.746,-9999,1.0,1.0,1.0,1.0,1.0,-9999,1.91611,1.0,45.0716,0.995296,51.1157,0.395303,42.6794,0.998656,48.4027,0.534877,-0.563503,0.983199,0.0161009,-0.589258,-0.579932,-0.359238,0.991263,0.990591,0.90457,1.26871,1.16053,1.20345,1.66805,1.84387,1.75307,1.78338,1.98583,0.893298,0.820806,0.872084,1.20691,1.63326,1.59759,1.63311,1.87206,-9999,-9999
202004,18.385,1.0,427.562,317.389,0.997917,301.194,1.0,17.799,1.0,87.058,1.0,0.271,1.0,2.142,1.0,0.2655968541666667,1.0,154.96705972222222,1.0,639.5010493055557,1.0,84.34187430555555,1.0,57.02127986111111,1.0,407.75673611111125,1.0,418.066,1.0,16.182,15.591,14.437,14.335,14.076,15.865,0.0,0.0,0.0,0.0,0.0,1.0,5.891,8.309,12.148,9.82,10.392,-9999,1.0,1.0,1.0,1.0,1.0,-9999,4.74211,1.0,51.6851,1.0,59.4337,0.31362,78.9544,1.0,90.7913,0.545537,-1.12066,0.99375,0.0138755,-1.12234,-1.1174,-0.87965,0.994444,0.994444,0.852778,1.12016,1.09445,1.13573,1.37319,2.23714,2.21703,2.24423,2.27574,1.37889,1.37128,1.38754,1.57712,2.38885,2.36537,2.38885,2.55331,-9999,-9999
202005,24.416,1.0,466.684,311.74,0.981855,331.471,1.0,26.492,1.0,87.019,1.0,0.451,1.0,1.932,1.0,0.2709347446236559,1.0,151.38377553763442,1.0,613.3784247311827,1.0,88.03891465053763,1.0,59.713564516129026,1.0,449.9840053763441,1.0,417.295,1.0,16.194,15.601,14.448,14.345,14.083,22.04,0.0,0.0,0.0,0.0,0.0,1.0,3.809,5.821,9.585,7.196,6.619,-9999,1.0,1.0,1.0,1.0,1.0,-9999,7.55701,1.0,37.8549,1.0,41.7456,0.386191,92.5672,1.0,102.081,0.532904,-0.157371,0.985887,0.0166569,-0.204702,-0.172307,0.417201,0.997312,0.989247,0.86828,1.31724,1.2549,1.30485,1.97229,1.48835,1.44816,1.48931,1.67712,2.03128,1.97474,2.0095,2.04304,1.89114,1.83628,1.86208,1.90916,-9999,-9999
202006,27.924,1.0,480.963,344.148,1.0,352.441,1.0,32.915,1.0,87.025,1.0,0.0,1.0,2.053,1.0,0.3042448680555555,1.0,155.00114097222223,1.0,718.0867479166667,1.0,94.7601986111111,1.0,63.94373749999999,1.0,476.00527777777774,1.0,408.035,1.0,16.182,15.591,14.437,14.335,14.076,25.849,0.0,0.0,0.0,0.0,0.0,1.0,3.615,4.997,8.747,6.453,5.853,-9999,1.0,1.0,1.0,1.0,1.0,-9999,9.86804,1.0,28.2528,0.999306,31.0347,0.440153,103.799,1.0,114.019,0.645807,0.128704,0.994444,0.0162624,0.0999902,0.122295,0.274461,1.0,0.995139,0.877083,1.13531,1.11034,1.14063,1.27423,1.01302,0.971266,1.00831,1.03291,1.02567,1.0103,1.03699,1.13872,0.985702,0.966591,0.983941,1.09367,-9999,-9999
202007,28.714,1.0,471.926,271.794,1.0,394.192,1.0,27.334,1.0,87.163,0.999328,2.204,1.0,1.681,1.0,0.2485252419354839,1.0,141.7340813172043,1.0,572.5381263440861,1.0,74.06849865591398,1.0,47.92073319892473,1.0,474.9087365591398,1.0,414.223,1.0,16.169,15.578,14.424,14.325,14.07,27.648,0.0,0.0,0.0,0.0,0.0,1.0,5.931,7.21,10.247,6.405,5.639,-9999,1.0,1.0,1.0,1.0,1.0,-9999,3.49557,1.0,59.5815,1.0,68.5255,0.915155,60.4719,1.0,69.5496,0.726004,0.655171,0.991263,0.0340996,0.599011,0.614918,0.653812,0.995296,0.995296,0.823925,2.57407,2.28666,2.36581,2.52147,1.91231,1.6683,1.76046,1.8764,1.96344,1.78835,1.97139,2.07741,1.71183,1.50112,1.6831,1.74693,-9999,-9999
202008,29.863,1.0,439.277,259.562,1.0,394.352,1.0,30.966,1.0,87.26,1.0,0.27,1.0,1.802,1.0,0.2699047311827957,1.0,122.08763508064517,1.0,548.3905356182795,1.0,68.41414314516129,1.0,46.16964314516129,1.0,483.95477150537624,1.0,409.854,0.998656,16.185,15.593,14.438,14.336,14.076,28.871,0.0,0.0,0.0,0.0,0.0,1.0,3.319,5.161,8.834,6.196,5.592,-9999,1.0,1.0,1.0,1.0,1.0,-9999,6.07705,1.0,30.3414,0.997984,34.5814,0.579967,71.3335,0.998656,81.302,0.649377,0.296678,0.979839,0.0248967,0.204258,0.230402,0.43485,0.995296,0.989919,0.751344,1.32649,1.24753,1.27401,1.70953,1.06501,1.03891,1.05558,1.18684,1.31958,1.27108,1.33358,1.39523,1.0879,1.08002,1.11235,1.15125,-9999,-9999
202009,26.963,1.0,384.739,258.472,1.0,357.608,1.0,27.55,1.0,87.208,1.0,0.017,1.0,2.368,1.0,0.33765120833333323,1.0,101.77677430555556,1.0,532.5752472222222,1.0,70.08226319444445,1.0,46.677468749999996,1.0,465.3050694444444,1.0,419.436,1.0,16.182,15.591,14.437,14.335,14.076,27.681,0.0,0.0,0.0,0.0,0.0,1.0,3.346,4.275,8.224,6.039,5.61,-9999,1.0,1.0,1.0,1.0,1.0,-9999,4.76251,1.0,11.6818,0.999306,13.6685,0.228713,71.214,0.999306,83.3251,0.490083,0.267229,0.99375,0.0102105,0.213848,0.222767,0.24489,0.997917,0.995833,0.913889,0.668102,0.641413,0.65403,0.958448,0.41826,0.418309,0.434348,0.710301,0.645743,0.63692,0.65268,0.844779,0.443598,0.440603,0.447362,0.597695,-9999,-9999
202010,22.924,1.0,315.46,226.68,1.0,322.364,1.0,25.504,1.0,87.131,1.0,0.041,1.0,2.054,1.0,0.2536506586021506,1.0,72.42033938172042,1.0,478.14171370967745,1.0,67.12410282258064,1.0,43.72865456989248,1.0,430.3272849462365,1.0,424.284,1.0,16.194,15.601,14.448,14.345,14.083,25.368,0.0,0.0,0.0,0.0,0.0,1.0,3.534,4.05,8.16,6.138,5.671,-9999,1.0,1.0,1.0,1.0,1.0,-9999,0.30703,1.0,6.82133,0.998656,8.57777,0.124147,50.4384,0.997984,63.426,0.476192,0.189377,0.99664,0.00817721,0.164638,0.172464,0.348639,0.997984,0.998656,0.818548,0.459357,0.438332,0.4489,0.850461,0.280463,0.26802,0.277349,0.499737,0.389794,0.396122,0.405076,0.656486,0.260641,0.260185,0.268231,0.428697,-9999,-9999
202011,16.739,1.0,251.399,169.212,1.0,302.067,1.0,15.466,1.0,87.206,0.999306,0.271,1.0,2.482,1.0,0.34328431944444454,1.0,43.15360902777778,1.0,354.5896673611112,1.0,52.79536874999998,1.0,33.87646597222223,1.0,391.8778472222222,1.0,431.2,0.997917,16.182,15.591,14.437,14.335,14.076,19.804,0.0,0.0,0.0,0.0,0.0,1.0,5.564,5.274,8.785,6.651,6.02,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-2.06712,1.0,9.18186,0.995139,11.7497,0.14817,25.9288,1.0,33.1802,0.514457,0.260643,0.952083,0.0106861,0.27354,0.28039,0.347516,0.996528,0.997222,0.95,0.56937,0.540999,0.558088,0.785169,0.311219,0.264651,0.280768,0.444255,0.346035,0.367995,0.375889,0.476704,0.176919,0.179229,0.183424,0.338237,-9999,-9999
202012,10.7,1.0,219.973,154.115,1.0,265.845,1.0,10.203,1.0,87.398,1.0,0.262,1.0,2.288,1.0,0.34578419354838713,1.0,30.788036290322584,1.0,318.0698662634409,1.0,48.31540120967742,1.0,31.764975134408594,1.0,354.9160618279571,1.0,421.503,0.999328,16.172,15.582,14.428,14.328,14.073,13.98,0.000672043,0.000672043,0.000672043,0.000672043,0.000672043,1.0,6.689,6.414,9.696,7.329,6.475,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-2.84362,1.0,7.67091,0.998656,9.81622,0.173733,17.4441,1.0,22.3227,0.504943,0.227761,0.990591,0.00987659,0.218749,0.221489,0.248173,0.99328,0.991935,0.899194,0.347435,0.321948,0.33061,0.46705,0.124661,0.104169,0.110857,0.203291,0.258721,0.227783,0.290356,0.615292,0.125602,0.11081,0.134456,0.319312,-9999,-9999
202101,10.268,1.0,236.541,169.084,1.0,271.455,1.0,9.512,1.0,87.474,0.999328,1.101,0.999328,2.573,0.999328,0.3430367270075498,0.9993279569892473,47.91557631262868,0.9993279569892473,331.09854963991774,0.8629032258064516,48.198561556280026,0.9993279569892473,36.14693246682682,0.9993279569892473,354.146066403569,0.9993279569892473,415.429,0.999328,16.337,15.745,14.59,14.488,14.228,11.605,0.0,0.0,0.0,0.0,0.0,0.999328,8.793,8.734,10.706,7.616,6.665,-9999,0.999328,0.999328,0.999328,0.999328,0.999328,-9999,-0.353103,0.999328,15.0799,0.998656,18.3947,0.400537,21.0659,1.0,25.6966,0.644277,0.258892,0.991935,0.00931661,0.250939,0.252612,0.258892,0.991935,0.998656,0.991935,0.255087,0.254529,0.256969,0.397036,0.00102371,0.00187861,0.00397919,0.144772,0.323513,0.333592,0.339858,0.439021,0.0688637,0.065354,0.0703019,0.0943372,-9999,-9999
202102,12.227,0.997768,291.951,208.375,1.0,270.552,1.0,11.706,0.997768,87.317,0.922619,0.0,0.997768,2.355,0.922619,0.26043039999999995,0.8928571428571429,70.0950305059524,0.9977678571428571,409.684107638889,0.9977678571428571,60.5184725989736,0.7730654761904763,39.187143650793644,0.9977678571428571,366.1839087301587,0.9977678571428571,412.477,0.997024,16.348,15.756,14.602,14.499,14.236,11.69,0.0,0.0,0.0,0.0,0.0,1.0,8.771,12.119,15.123,7.731,6.717,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-0.0685198,1.0,13.1783,0.997024,16.0751,0.195635,45.0482,0.997024,54.9506,0.655752,0.394656,0.984375,0.00860395,0.340521,0.369357,0.491431,0.990327,0.987351,0.949405,0.386331,0.386331,0.391998,0.59762,0.00480346,0.0331803,0.0537756,0.105032,0.498912,0.497921,0.548604,0.592081,0.1084,0.107691,0.126517,0.187481,-9999,-9999
202103,13.404,1.0,362.614,256.21,1.0,279.144,1.0,12.993,1.0,87.383,1.0,0.418,1.0,2.717,1.0,0.3469774529569893,1.0,102.40707056451615,1.0,507.83578091397845,1.0,71.89044690860216,1.0,48.1509872311828,1.0,382.47466397849456,1.0,411.761,0.999328,16.322,15.731,14.577,14.478,14.223,13.433,0.0,0.0,0.0,0.0,0.0,1.0,6.574,9.683,13.123,7.763,6.633,-9999,1.0,1.0,1.0,1.0,1.0,-9999,2.60551,1.0,17.0905,1.0,21.6944,0.24191,61.5316,1.0,78.1071,0.624409,0.223992,0.993952,0.00872148,0.18312,0.196957,0.257294,0.99664,0.99664,0.922043,0.605644,0.546104,0.574571,0.769312,0.392489,0.362984,0.377614,0.498722,0.536446,0.521734,0.528556,0.557441,0.341533,0.335682,0.343704,0.400131,-9999,-9999
202104,19.5,1.0,425.849,309.965,1.0,304.752,1.0,20.165,1.0,87.206,1.0,0.102,1.0,2.571,1.0,0.3355835208333333,1.0,131.97050902777775,1.0,620.4549520833333,1.0,81.63355138888888,1.0,56.60954375000001,1.0,423.9584722222222,1.0,408.771,1.0,16.336,15.744,14.59,14.488,14.229,19.158,0.0,0.0,0.0,0.0,0.0,1.0,4.027,6.635,10.673,7.262,6.281,-9999,1.0,1.0,1.0,1.0,1.0,-9999,6.80839,1.0,11.1566,1.0,13.7605,0.142623,90.3211,1.0,111.402,0.633308,0.140909,0.995139,0.00772113,0.119418,0.130568,0.174772,0.996528,0.995833,0.947222,0.589734,0.57002,0.585838,0.716514,0.44981,0.44981,0.453527,0.543024,0.494442,0.493957,0.500392,0.58053,0.41867,0.423925,0.42582,0.520976,-9999,-9999
202105,23.386,1.0,465.804,357.215,1.0,318.423,1.0,26.252,1.0,87.285,1.0,0.0,1.0,2.259,1.0,0.30614010752688176,1.0,154.1762869623656,1.0,713.7716216397849,1.0,92.64791465053764,1.0,64.71132997311828,1.0,454.36915322580643,1.0,408.189,1.0,16.338,15.746,14.592,14.489,14.229,23.372,0.0,0.0,0.0,0.0,0.0,1.0,3.302,4.518,9.14,6.632,6.019,-9999,1.0,1.0,1.0,1.0,1.0,-9999,9.44149,1.0,9.86686,1.0,11.4726,0.140737,114.61,1.0,133.262,0.615057,0.0136461,0.988575,0.0075386,0.00742966,0.0126772,0.0632167,0.99664,0.990591,0.866263,0.459817,0.464738,0.474104,0.580085,0.448321,0.456985,0.466996,0.516451,0.428261,0.413913,0.44217,0.482209,0.424137,0.424137,0.452458,0.469079,-9999,-9999
202106,29.162,1.0,480.873,327.081,1.0,364.75,1.0,35.272,1.0,87.334,1.0,0.017,1.0,2.225,1.0,0.2977939722222222,1.0,137.82684930555558,1.0,652.570076388889,1.0,88.24894027777779,1.0,59.70245625,1.0,492.8214583333334,1.0,418.139,1.0,16.336,15.744,14.59,14.488,14.229,28.529,0.0,0.0,0.0,0.0,0.0,1.0,2.827,3.408,7.677,5.93,5.582,-9999,1.0,1.0,1.0,1.0,1.0,-9999,9.10695,1.0,7.85775,1.0,9.36297,0.210696,100.169,1.0,119.357,0.549775,0.135717,0.983333,0.00908301,0.11034,0.114437,0.131819,0.816667,0.990278,0.849306,0.58423,0.556469,0.574131,0.76796,0.455659,0.443199,0.455659,0.633386,0.461023,0.432919,0.447125,0.499113,0.375223,0.350045,0.362369,0.422484,-9999,-9999
202107,25.369,1.0,472.581,231.313,1.0,398.241,1.0,15.132,1.0,87.627,1.0,6.014,1.0,1.429,1.0,0.22640714381720428,1.0,140.91307190860218,1.0,456.9394442204301,1.0,41.6868494623656,1.0,34.55834139784945,1.0,452.9631048387096,1.0,423.106,0.998656,16.347,15.755,14.601,14.498,14.236,26.964,0.0,0.0,0.0,0.0,0.0,1.0,10.008,11.151,12.507,7.913,7.441,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-0.191967,0.999328,79.9082,0.997984,97.524,0.739238,35.5866,1.0,43.4317,0.519474,0.116291,0.976478,0.0505152,0.0299159,0.0594779,0.0814044,0.995296,0.991935,0.987903,3.63879,3.4495,3.5423,3.65192,3.5551,3.42355,3.48659,3.57298,3.53576,3.30841,3.45321,3.69114,3.98644,3.81216,3.88199,3.9558,-9999,-9999
202108,25.242,1.0,440.704,260.289,1.0,389.032,1.0,15.216,1.0,87.509,1.0,5.907,1.0,1.475,0.988575,0.21883358500698624,0.9885752688172043,163.45787768817206,1.0,497.61729301075263,1.0,39.48687096774193,1.0,38.44591868279569,1.0,446.75846774193553,1.0,416.414,1.0,16.322,15.731,14.577,14.478,14.223,24.811,0.0,0.0,0.0,0.0,0.0,1.0,10.041,12.027,15.642,12.935,12.896,-9999,0.999328,0.999328,0.999328,0.999328,0.999328,-9999,2.93479,0.999328,108.899,0.999328,127.673,0.690085,27.1841,0.999328,31.8703,0.537852,-1.79655,0.984543,0.0400931,-1.88251,-1.82438,-1.50485,0.997984,0.992608,0.623656,4.78519,4.46268,4.69485,4.78581,6.57118,5.69192,6.45736,6.586,3.23659,3.22846,3.29484,3.86847,5.95925,5.95457,6.00582,6.06334,-9999,-9999
202109,23.906,1.0,386.833,240.413,0.998611,366.641,1.0,16.725,1.0,87.539,1.0,1.321,1.0,1.63,0.994444,0.21893450555555555,0.9944444444444446,127.43121805555555,1.0,457.33225000000004,1.0,52.466704861111104,1.0,40.822634722222226,1.0,437.63888888888886,1.0,412.979,0.997917,16.336,15.744,14.59,14.488,14.229,23.978,0.0,0.0,0.0,0.0,0.0,0.997222,8.253,10.396,13.985,11.742,12.009,-9999,0.997917,0.997917,0.997917,0.997917,0.997917,-9999,0.778971,0.997917,78.1796,0.997222,92.8164,0.563665,28.3172,0.999306,33.6187,0.542813,-0.512301,0.980556,0.0229731,-0.6402,-0.604519,-0.316503,0.990972,0.979167,0.81875,2.99855,2.93134,2.97202,3.30611,3.53791,3.53791,3.58033,3.60193,2.84889,2.58173,2.72612,2.86049,3.54199,3.49057,3.52269,3.60142,-9999,-9999
202110,19.093,1.0,317.79,227.232,1.0,311.754,1.0,16.479,1.0,87.427,1.0,0.0,1.0,1.868,1.0,0.26636674059139787,1.0,84.66872849462366,1.0,443.55216397849466,1.0,63.00595094086021,1.0,46.139775537634414,1.0,405.9056451612903,1.0,404.845,1.0,16.338,15.746,14.592,14.489,14.229,20.859,0.0,0.0,0.0,0.0,0.0,1.0,4.984,7.924,11.332,9.014,9.196,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-0.289504,1.0,30.4761,0.997984,35.411,0.272944,42.6436,0.998656,49.5487,0.503952,-0.352558,0.958333,0.0139855,-0.413435,-0.398822,-0.202844,0.995968,0.992608,0.93414,1.26939,1.18389,1.23335,1.559,1.64244,1.60061,1.62806,1.7657,0.929367,0.813947,0.877477,1.09514,1.46122,1.41694,1.44919,1.64383,-9999,-9999
202111,17.596,1.0,253.126,172.362,1.0,302.96,1.0,16.135,1.0,87.7,1.0,0.0,1.0,2.052,1.0,0.2690337847222223,1.0,41.623000694444436,1.0,343.7405951388889,1.0,57.08628920454546,0.65625,39.468572916666666,1.0,391.97597222222225,1.0,411.635,1.0,16.336,15.744,14.59,14.488,14.229,18.403,0.0,0.0,0.0,0.0,0.0,1.0,4.432,7.246,11.129,8.628,8.308,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-0.292596,1.0,12.6438,1.0,15.0505,0.117239,22.5692,1.0,26.8651,0.440553,-0.0433178,0.993056,0.0082689,-0.0668549,-0.06034,-0.037472,0.997222,0.995139,0.990972,0.769117,0.734073,0.753624,0.96839,0.815529,0.799744,0.812362,0.987377,0.508495,0.4924,0.50486,0.727087,0.703613,0.694947,0.703613,0.916107,-9999,-9999
202112,12.242,1.0,220.264,131.541,1.0,297.687,1.0,9.109,1.0,87.391,0.998656,0.074,1.0,1.762,0.997312,0.25235410613513304,0.9973118279569891,31.98296169354839,1.0,259.8683676075269,1.0,46.449976478494634,1.0,30.665725806451615,1.0,364.59643817204307,1.0,410.632,1.0,16.346,15.753,14.599,14.497,14.234,14.804,0.000672043,0.000672043,0.000672043,0.000672043,0.000672043,1.0,8.595,9.636,11.54,8.891,8.36,-9999,1.0,1.0,1.0,1.0,1.0,-9999,-3.53905,1.0,13.6628,1.0,17.7561,0.210423,13.6703,1.0,17.7659,0.470418,0.545349,0.979167,0.0127363,0.474946,0.513922,0.660517,0.986559,0.982527,0.886425,0.932491,0.877591,0.908769,1.17197,0.391617,0.391305,0.401703,0.504439,0.63828,0.516627,0.632904,0.876753,0.266172,0.214536,0.262982,0.430877,-9999,-9999
